episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
397, 2428.3821022212505, 1, 20.16025020799134, 41, 25296,                                         25296, 48.10155487060547, 112.35582733154297
398, 2151.955035686493, 1, 47.199608139984775, 96, 25392,                                         25392, 43.52571487426758, 108.02099609375
399, 2322.3187384977937, 1, 30.981608013040386, 63, 25455,                                         25455, 50.61184310913086, 109.8659439086914
400, 2242.805771768093, 1, 35.40419535798719, 72, 25527,                                         25527, 56.40041732788086, 109.15485382080078
401, 2423.5132839381695, 1, 17.22417476895498, 35, 25562,                                         25562, 46.833194732666016, 109.87461853027344
402, -2668.3221110105515, 2, 17.761193568992894, 36, 25598,                                         25598, 44.57872772216797, 110.42822265625
403, 2364.8108253479004, 1, 19.662400084955152, 40, 25638,                                         25638, 48.25480270385742, 106.27909088134766
404, 2300.735465347767, 1, 33.48843539500376, 68, 25706,                                         25706, 53.652565002441406, 111.03889465332031
405, -3263.1569106578827, 2, 15.741568108962383, 32, 25738,                                         25738, 40.1529426574707, 112.666015625
406, 2201.608264863491, 1, 24.585882416984532, 50, 25788,                                         25788, 48.49687957763672, 108.719970703125
407, -2521.727316081524, 2, 15.747231610992458, 32, 25820,                                         25820, 45.361961364746094, 108.03960418701172
408, -1014.7693635225296, 5, 25.566811561991926, 52, 25872,                                         25872, 49.16591262817383, 109.76322937011719
409, 2447.5456476807594, 1, 15.751396156963892, 32, 25904,                                         25904, 52.16043472290039, 106.17524719238281
410, -2698.233505010605, 2, 20.161508150980808, 41, 25945,                                         25945, 50.65653991699219, 111.02891540527344
411, 2424.52069105953, 1, 20.17405197303742, 41, 25986,                                         25986, 52.57456970214844, 105.97541809082031
412, -2421.3500633239746, 2, 24.59848502796376, 50, 26036,                                         26036, 46.60942077636719, 110.65216827392578
413, 2363.7570484280586, 1, 16.232340760994703, 33, 26069,                                         26069, 46.19291687011719, 113.8616943359375
414, -3108.5972859859467, 2, 21.779341457993723, 44, 26113,                                         26113, 43.4536247253418, 111.100341796875
415, 2413.464791059494, 1, 18.200300139025785, 37, 26150,                                         26150, 52.03493881225586, 108.4761962890625
416, 2368.6668319390155, 1, 30.531240528973285, 62, 26212,                                         26212, 44.833683013916016, 107.48368072509766
417, 2297.6422871612012, 1, 33.419318725995254, 68, 26280,                                         26280, 55.16468048095703, 108.41474151611328
418, -2460.384394288063, 2, 19.73745959601365, 40, 26320,                                         26320, 42.595741271972656, 106.29146575927734
419, 2387.613937571645, 1, 22.625176916946657, 46, 26366,                                         26366, 52.510189056396484, 106.28792572021484
420, 2199.629724919796, 1, 31.975685649958905, 65, 26431,                                         26431, 43.9057502746582, 109.76211547851562
421, -2581.4243121147156, 2, 17.709104921028484, 36, 26467,                                         26467, 50.51686096191406, 102.24090576171875
422, 2442.1294728964567, 1, 16.725171750993468, 34, 26501,                                         26501, 49.632896423339844, 104.40501403808594
423, -2752.5185742378235, 2, 17.74927159701474, 36, 26537,                                         26537, 55.459320068359375, 108.4455337524414
424, 1957.566969677806, 1, 25.183640948031098, 51, 26588,                                         26588, 50.461204528808594, 108.29545593261719
425, 2061.9316777586937, 1, 42.41078837501118, 86, 26674,                                         26674, 45.117462158203125, 105.08912658691406
426, -3188.451295375824, 2, 14.76185594999697, 30, 26704,                                         26704, 43.22665023803711, 103.28777313232422
427, 1347.1794206500053, 1, 28.570451473991852, 58, 26762,                                         26762, 40.82035446166992, 103.29256439208984
428, 2127.294992417097, 1, 19.6916668190388, 40, 26802,                                         26802, 40.1993522644043, 108.91712951660156
429, 2411.6318071484566, 1, 21.232027152960654, 43, 26845,                                         26845, 52.40471267700195, 105.71212005615234
430, 2395.3235225081444, 1, 14.761459191970062, 30, 26875,                                         26875, 39.43157196044922, 105.17701721191406
431, -2506.2123984098434, 2, 15.298174159950577, 31, 26906,                                         26906, 50.143836975097656, 105.94235229492188
432, -2210.522206634283, 2, 16.35603084298782, 33, 26939,                                         26939, 53.66338348388672, 105.52166748046875
433, 2435.161563694477, 1, 15.733146918006241, 32, 26971,                                         26971, 55.3982048034668, 106.85585021972656
434, 2368.067607283592, 1, 15.76513991097454, 32, 27003,                                         27003, 50.664310455322266, 107.54512786865234
435, -2605.7385836839676, 2, 36.994557394005824, 75, 27078,                                         27078, 49.60934066772461, 103.56792449951172
436, 2397.1303970068693, 1, 15.365661249961704, 31, 27109,                                         27109, 69.3238754272461, 100.3164291381836
437, 2041.6517334394157, 1, 45.24402801098768, 92, 27201,                                         27201, 53.91814422607422, 103.34562683105469
438, 1235.9183600842953, 1, 40.33280349196866, 82, 27283,                                         27283, 51.70157241821289, 104.22526550292969
439, 1606.371765960008, 1, 43.86545250099152, 89, 27372,                                         27372, 49.865257263183594, 103.28211975097656
440, 1572.7550743333995, 1, 30.009145891002845, 61, 27433,                                         27433, 49.597312927246094, 104.04349517822266
441, 2308.8081197217107, 1, 14.754042951040901, 30, 27463,                                         27463, 55.68246078491211, 102.67595672607422
442, -1227.2244664430618, 5, 19.185665416996926, 39, 27502,                                         27502, 44.550323486328125, 100.29839324951172
443, 2206.3747969432734, 1, 31.50257082103053, 64, 27566,                                         27566, 52.39198684692383, 101.62366485595703
444, 1607.3893867135048, 1, 52.64749084901996, 107, 27673,                                         27673, 51.42034912109375, 102.85787200927734
445, -2696.7774440050125, 2, 24.594897420029156, 50, 27723,                                         27723, 41.01220703125, 99.44437408447266
446, 2400.8163464069366, 1, 19.19993780000368, 39, 27762,                                         27762, 58.07082748413086, 103.33049011230469
447, 1840.891690671444, 1, 42.28665088501293, 86, 27848,                                         27848, 56.88691329956055, 101.38176727294922
448, -2792.857631921768, 2, 17.21560940501513, 35, 27883,                                         27883, 61.14066696166992, 104.35057830810547
449, 2240.9292585253716, 1, 26.56590420700377, 54, 27937,                                         27937, 46.56938934326172, 104.53766632080078
450, 2429.7931573959067, 1, 21.648778614995535, 44, 27981,                                         27981, 47.76884841918945, 105.3779296875
451, 2068.985601662658, 1, 35.04924776201369, 71, 28052,                                         28052, 46.79770278930664, 101.22700500488281
452, -4716.751509666443, 2, 43.27764963998925, 88, 28140,                                         28140, 50.375877380371094, 102.16277313232422
453, -2293.33208078146, 2, 17.30569840996759, 35, 28175,                                         28175, 41.494773864746094, 101.24385833740234
454, -2347.23692715168, 2, 24.175755719013978, 49, 28224,                                         28224, 50.3465690612793, 101.60072326660156
455, -2418.9607629776, 2, 19.179197294986807, 39, 28263,                                         28263, 50.95153045654297, 99.8637466430664
456, 2390.8651924580336, 1, 19.189592453010846, 39, 28302,                                         28302, 49.751068115234375, 102.0133285522461
457, 2340.3795667421073, 1, 36.54431560903322, 74, 28376,                                         28376, 49.446109771728516, 99.27678680419922
458, -2707.298627614975, 2, 17.217355097003747, 35, 28411,                                         28411, 44.256500244140625, 103.31942749023438
459, 2369.107253432274, 1, 24.102644545026124, 49, 28460,                                         28460, 42.922725677490234, 105.06962585449219
460, -2591.4481043219566, 2, 21.15838664304465, 43, 28503,                                         28503, 43.70012283325195, 103.14508819580078
461, -2482.7851353287697, 2, 23.138828685041517, 47, 28550,                                         28550, 47.19448471069336, 101.78196716308594
462, 2155.284567810595, 1, 24.098380996962078, 49, 28599,                                         28599, 41.37526321411133, 99.98978424072266
463, 2058.260363817215, 1, 15.249089154007379, 31, 28630,                                         28630, 44.25597381591797, 102.51122283935547
464, 2400.110089302063, 1, 19.71260999504011, 40, 28670,                                         28670, 43.238521575927734, 103.8801498413086
465, 2405.421422600746, 1, 20.77039680001326, 42, 28712,                                         28712, 37.87681198120117, 102.77676391601562
466, 2347.7408530712128, 1, 14.75192915397929, 30, 28742,                                         28742, 34.533451080322266, 99.13206481933594
467, -2677.7280399799347, 2, 15.347885055001825, 31, 28773,                                         28773, 51.31788635253906, 100.53571319580078
468, 2351.1341168880463, 1, 14.757782139990013, 30, 28803,                                         28803, 54.88432312011719, 101.39698028564453
469, -2388.2369301319122, 2, 19.692536514019594, 40, 28843,                                         28843, 50.411827087402344, 103.0987548828125
470, 2388.413221657276, 1, 21.218077182013076, 43, 28886,                                         28886, 46.660850524902344, 101.73162841796875
471, 2129.0814402773976, 1, 28.04014717496466, 57, 28943,                                         28943, 52.185726165771484, 102.5084228515625
472, 236.68174517154694, 1, 62.54892149398802, 127, 29070,                                         29070, 49.658226013183594, 102.79288482666016
473, -839.9738245010376, 5, 16.738347599981353, 34, 29104,                                         29104, 44.81059265136719, 102.08903503417969
474, 2339.3223279714584, 1, 28.042566896998324, 57, 29161,                                         29161, 45.378395080566406, 101.77222442626953
475, -2598.6710414886475, 2, 16.2407073819777, 33, 29194,                                         29194, 63.96206283569336, 99.09030151367188
476, -2702.8952715992928, 2, 15.81800899998052, 32, 29226,                                         29226, 50.202980041503906, 100.48296356201172
477, 2208.236921310425, 1, 23.620329699013382, 48, 29274,                                         29274, 43.971012115478516, 99.03148651123047
478, 2408.4117550104856, 1, 22.154901703994256, 45, 29319,                                         29319, 51.2192497253418, 99.53878021240234
479, 1591.113772392273, 1, 54.114875275990926, 110, 29429,                                         29429, 51.872432708740234, 100.18627166748047
480, 2156.7338693141937, 1, 22.65096615604125, 46, 29475,                                         29475, 45.8074951171875, 97.88680267333984
481, -3010.5282649993896, 2, 15.756907296017744, 32, 29507,                                         29507, 50.23905563354492, 101.97728729248047
482, 2321.0810858495533, 1, 18.6931206129957, 38, 29545,                                         29545, 58.834171295166016, 98.3054428100586
483, -2468.397212103009, 2, 35.9331955909729, 73, 29618,                                         29618, 55.90621566772461, 98.27064514160156
484, 1205.1756856143475, 1, 40.878169338044245, 83, 29701,                                         29701, 55.99958419799805, 101.80755615234375
485, 2413.6291765812784, 1, 22.621641416975763, 46, 29747,                                         29747, 50.28226852416992, 105.4121322631836
486, -2529.45601272583, 2, 18.298845633980818, 37, 29784,                                         29784, 51.07360076904297, 109.46498107910156
487, -2590.9465804100037, 2, 19.179914118954912, 39, 29823,                                         29823, 61.634307861328125, 98.75934600830078
488, 2352.491721212864, 1, 19.179898608999792, 39, 29862,                                         29862, 55.05265426635742, 101.06925201416016
489, 2190.3298314488493, 1, 53.13719293900067, 108, 29970,                                         29970, 58.367488861083984, 100.76461029052734
490, 2332.1620223000646, 1, 36.90818983898498, 75, 30045,                                         30045, 43.630062103271484, 98.05658721923828
491, 1838.422739803791, 1, 27.53704421396833, 56, 30101,                                         30101, 55.233680725097656, 95.53666687011719
492, 2138.597652738914, 1, 23.70990251202602, 48, 30149,                                         30149, 51.2122917175293, 96.35636138916016
493, 2308.675168812275, 1, 34.44089183298638, 70, 30219,                                         30219, 52.92030715942383, 98.2079086303711
494, 2347.49870972801, 1, 35.93317619495792, 73, 30292,                                         30292, 51.68484115600586, 96.13461303710938
495, -3836.174485206604, 2, 34.45532916998491, 70, 30362,                                         30362, 46.12318801879883, 97.28520202636719
496, 2200.0641172267497, 1, 36.39212303800741, 74, 30436,                                         30436, 51.735252380371094, 100.29075622558594
497, -2874.235070705414, 2, 19.310888392967172, 39, 30475,                                         30475, 45.08898162841797, 94.43983459472656
498, 2345.1142419949174, 1, 23.134387143014465, 47, 30522,                                         30522, 49.03505325317383, 99.2917251586914
499, 1940.5758880916983, 1, 52.26689377595903, 106, 30628,                                         30628, 48.27152633666992, 99.0110092163086
500, 2045.6929876059294, 1, 40.832338395004626, 83, 30711,                                         30711, 48.773406982421875, 97.43001556396484
501, 2354.478126289323, 1, 25.571775675052777, 52, 30763,                                         30763, 54.42364501953125, 98.05891418457031
502, 2428.6356721818447, 1, 14.759849141992163, 30, 30793,                                         30793, 57.42890548706055, 97.76903533935547
503, 2192.4227080643177, 1, 36.891622661962174, 75, 30868,                                         30868, 45.80361557006836, 99.20914459228516
504, 2180.2043139338493, 1, 49.72943424602272, 101, 30969,                                         30969, 53.04988098144531, 99.27690124511719
505, -3160.098755836487, 2, 21.156272052030545, 43, 31012,                                         31012, 44.76536560058594, 97.20916748046875
506, -2328.999525129795, 2, 14.752516215026844, 30, 31042,                                         31042, 49.78665542602539, 99.9035415649414
507, 2328.767447948456, 1, 14.767678900971077, 30, 31072,                                         31072, 55.7496452331543, 99.62468719482422
508, 2439.074466617778, 1, 17.70483352302108, 36, 31108,                                         31108, 54.7989616394043, 94.6197738647461
509, -2584.834306001663, 2, 25.191111759049818, 51, 31159,                                         31159, 45.437767028808594, 96.41199493408203
510, 1844.8483862280846, 1, 34.427961401990615, 70, 31229,                                         31229, 48.74995803833008, 96.45443725585938
511, -3726.4821400642395, 2, 24.64842065802077, 50, 31279,                                         31279, 44.08497619628906, 94.27909088134766
512, 2296.826214671135, 1, 22.617223159002606, 46, 31325,                                         31325, 53.6351318359375, 97.63227844238281
513, 2112.463390558958, 1, 36.94912621699041, 75, 31400,                                         31400, 45.98982620239258, 97.48004913330078
514, -2330.0912940502167, 2, 17.719224761007354, 36, 31436,                                         31436, 40.66254425048828, 97.95109558105469
515, 2410.3526916503906, 1, 17.788116076029837, 36, 31472,                                         31472, 51.03725051879883, 92.84249114990234
516, 1990.9078286886215, 1, 14.75960573402699, 30, 31502,                                         31502, 47.63529968261719, 98.69902801513672
517, -3556.054388523102, 2, 42.79875821300084, 87, 31589,                                         31589, 52.60506057739258, 94.96157836914062
518, 2327.9892352223396, 1, 16.73068467399571, 34, 31623,                                         31623, 45.64133834838867, 91.80206298828125
519, 2117.0886191603495, 1, 49.693318140052725, 101, 31724,                                         31724, 54.40202331542969, 95.94867706298828
520, 1719.0234075784683, 1, 29.0258625500137, 59, 31783,                                         31783, 52.58845901489258, 95.86035919189453
521, 1940.2046970939264, 1, 33.022725334973074, 67, 31850,                                         31850, 50.0679931640625, 94.44292449951172
522, 2201.4355796575546, 1, 33.94887496798765, 69, 31919,                                         31919, 51.441932678222656, 98.00257110595703
523, 2287.5646739304066, 1, 28.636874869989697, 58, 31977,                                         31977, 48.08645248413086, 94.65013885498047
524, 2386.5614586579613, 1, 20.17021058499813, 41, 32018,                                         32018, 54.801025390625, 92.10944366455078
525, 2102.3140809349716, 1, 19.194128802977502, 39, 32057,                                         32057, 46.843265533447266, 94.42536163330078
526, -3003.357524871826, 2, 15.30185548600275, 31, 32088,                                         32088, 45.127201080322266, 93.99524688720703
527, 2333.3100728541613, 1, 15.738594933005515, 32, 32120,                                         32120, 42.100830078125, 97.12049865722656
528, 2425.506532073021, 1, 15.375896363984793, 31, 32151,                                         32151, 52.4745979309082, 96.91535949707031
529, 2122.5174339413643, 1, 56.05763301998377, 114, 32265,                                         32265, 50.502506256103516, 96.89995574951172
530, -2389.7002592384815, 2, 42.80620880599599, 87, 32352,                                         32352, 50.01377868652344, 96.96270751953125
531, 2250.3257589130662, 1, 18.212637903983705, 37, 32389,                                         32389, 46.456722259521484, 91.18939208984375
532, -2805.1214859485626, 2, 38.44975236803293, 78, 32467,                                         32467, 49.028472900390625, 93.5060043334961
533, -2393.8947834968567, 2, 16.750499496993143, 34, 32501,                                         32501, 43.04156494140625, 97.11466979980469
534, 2312.728665292263, 1, 16.75140021002153, 34, 32535,                                         32535, 49.519287109375, 97.44796752929688
535, 2323.7989177703857, 1, 17.709548285987694, 36, 32571,                                         32571, 50.58295822143555, 91.29605102539062
536, -569.7668941617012, 5, 19.201957173005212, 39, 32610,                                         32610, 53.0192756652832, 95.08158111572266
537, 2135.1623273193836, 1, 21.629440410993993, 44, 32654,                                         32654, 44.690032958984375, 97.19833374023438
538, 2000.8998005092144, 1, 43.28630274900934, 88, 32742,                                         32742, 49.828636169433594, 89.54788208007812
539, -3901.1655962467194, 2, 38.86168342403835, 79, 32821,                                         32821, 53.20777893066406, 92.06541442871094
540, -2388.6401423811913, 2, 14.756584174989257, 30, 32851,                                         32851, 43.59870910644531, 90.11135864257812
541, 2434.774134501815, 1, 16.24245509901084, 33, 32884,                                         32884, 51.6174201965332, 93.9958267211914
542, 2133.165474832058, 1, 14.753784772998188, 30, 32914,                                         32914, 58.12206268310547, 92.96383666992188
543, 1943.7501568049192, 1, 32.469846293039154, 66, 32980,                                         32980, 57.860172271728516, 93.94649505615234
544, -2578.7944242358208, 2, 23.121786327974405, 47, 33027,                                         33027, 63.643035888671875, 93.35487365722656
545, -2227.2849256396294, 2, 18.202238266007043, 37, 33064,                                         33064, 49.806846618652344, 95.78125762939453
546, 2078.7826323509216, 1, 34.4143701819703, 70, 33134,                                         33134, 56.06486892700195, 91.19210052490234
547, 2436.3589874505997, 1, 14.817802342993673, 30, 33164,                                         33164, 45.16609191894531, 90.68318939208984
548, 2223.1559636648744, 1, 36.88425035600085, 75, 33239,                                         33239, 57.23063659667969, 96.26483917236328
549, 2267.27151209116, 1, 37.50110998598393, 76, 33315,                                         33315, 46.97230529785156, 94.11872863769531
550, -537.1078157424927, 5, 18.188395961013157, 37, 33352,                                         33352, 72.75463104248047, 96.6198501586914
551, 2385.4573860485107, 1, 16.75737638300052, 34, 33386,                                         33386, 41.56093215942383, 93.34513854980469
552, -2484.2658992409706, 2, 45.820827116956934, 93, 33479,                                         33479, 53.63420867919922, 94.00921630859375
553, 2257.045529715717, 1, 21.163126130006276, 43, 33522,                                         33522, 42.819496154785156, 90.42786407470703
554, -2870.393265247345, 2, 17.760327372991014, 36, 33558,                                         33558, 36.380584716796875, 90.59681701660156
555, 2406.7166527807713, 1, 22.13718899298692, 45, 33603,                                         33603, 42.03670883178711, 94.49198150634766
556, -2881.8942614793777, 2, 25.08505628502462, 51, 33654,                                         33654, 48.05167007446289, 95.1182861328125
557, 2441.5976166799664, 1, 15.744787078991067, 32, 33686,                                         33686, 48.12031936645508, 91.18695831298828
558, -2513.9277080893517, 2, 31.482542367011774, 64, 33750,                                         33750, 46.02277755737305, 94.11607360839844
559, 2293.966529428959, 1, 17.225319107994437, 35, 33785,                                         33785, 45.01469039916992, 89.33905029296875
560, 2204.208177804947, 1, 18.27986053802306, 37, 33822,                                         33822, 50.68804931640625, 92.36865997314453
561, -2880.6729526519775, 2, 14.759446652024053, 30, 33852,                                         33852, 48.78522872924805, 95.03377532958984
562, 2380.087846122682, 1, 20.663573480967898, 42, 33894,                                         33894, 45.09334182739258, 95.86582946777344
563, 2438.3692637085915, 1, 14.755443446047138, 30, 33924,                                         33924, 50.765159606933594, 91.66816711425781
564, -2424.383404970169, 2, 30.00781017099507, 61, 33985,                                         33985, 40.63212966918945, 88.41768646240234
565, 2164.432769291103, 1, 29.516918529989198, 60, 34045,                                         34045, 54.30270767211914, 89.23374938964844
566, -2503.3274075984955, 2, 15.759648480976466, 32, 34077,                                         34077, 48.912147521972656, 88.49927520751953
567, 2132.59113663435, 1, 29.013251611031592, 59, 34136,                                         34136, 52.62216567993164, 89.40365600585938
568, 2421.5218648314476, 1, 18.69957490201341, 38, 34174,                                         34174, 46.48421096801758, 92.8713150024414
569, 2338.3172319829464, 1, 15.783538502000738, 32, 34206,                                         34206, 52.67987823486328, 91.64407348632812
570, -3075.3991570472717, 2, 18.209959439001977, 37, 34243,                                         34243, 54.5423469543457, 90.19535064697266
571, 2349.8094350248575, 1, 15.779020772024523, 32, 34275,                                         34275, 54.01759338378906, 91.91248321533203
572, 2386.1677231788635, 1, 19.773422794998623, 40, 34315,                                         34315, 52.59143829345703, 91.91435241699219
573, -2889.213753759861, 2, 25.081822578969877, 51, 34366,                                         34366, 54.54093933105469, 96.12433624267578
574, 2355.5145828016102, 1, 22.6257571229944, 46, 34412,                                         34412, 51.176536560058594, 94.00078582763672
575, 2317.7783454097807, 1, 39.40076047403272, 80, 34492,                                         34492, 53.84206008911133, 90.93429565429688
576, 1902.67503535375, 1, 39.37093992700102, 80, 34572,                                         34572, 49.83478546142578, 90.01441955566406
577, -2482.4168335199356, 2, 34.430773140979, 70, 34642,                                         34642, 49.27278518676758, 90.23795318603516
578, 2363.1796128824353, 1, 21.638461965019815, 44, 34686,                                         34686, 50.78524398803711, 87.0821762084961
579, -2388.1109417676926, 2, 19.683948466961738, 40, 34726,                                         34726, 53.182289123535156, 90.89346313476562
580, 2351.4170853197575, 1, 14.7533052249928, 30, 34756,                                         34756, 49.58574295043945, 89.88373565673828
581, 2402.4443116039038, 1, 21.659153203014284, 44, 34800,                                         34800, 52.67333984375, 90.2344741821289
582, 2111.484308898449, 1, 17.712524230999406, 36, 34836,                                         34836, 54.371158599853516, 87.93653106689453
583, 2393.3475469127297, 1, 14.763745677017141, 30, 34866,                                         34866, 47.1861457824707, 87.09359741210938
584, 2233.486277759075, 1, 38.836932074977085, 79, 34945,                                         34945, 52.068359375, 88.39503479003906
585, 2395.8381415149197, 1, 18.677256166993175, 38, 34983,                                         34983, 52.39957809448242, 90.72733306884766
586, 2373.2214239425957, 1, 25.611247732013, 52, 35035,                                         35035, 47.64086151123047, 87.34616088867188
587, -3038.2629622220993, 2, 21.642752710031345, 44, 35079,                                         35079, 49.98868179321289, 88.36347198486328
588, 2361.723027728498, 1, 19.68712220195448, 40, 35119,                                         35119, 47.10869216918945, 91.12358093261719
589, 2165.5166361778975, 1, 40.81251275801333, 83, 35202,                                         35202, 42.3028678894043, 87.47904205322266
590, 2314.5091804414988, 1, 36.8958243879606, 75, 35277,                                         35277, 52.380855560302734, 88.18287658691406
591, 1758.1102493405342, 1, 49.21813283802476, 100, 35377,                                         35377, 58.559730529785156, 88.97689819335938
592, -3530.9473156929016, 2, 19.180575689009856, 39, 35416,                                         35416, 57.65798568725586, 90.24604797363281
593, 2252.5925731658936, 1, 27.564950240019243, 56, 35472,                                         35472, 53.88156509399414, 90.09001159667969
594, 2431.9534576535225, 1, 15.252517578017432, 31, 35503,                                         35503, 52.56121063232422, 87.76325988769531
595, 2091.4185234457254, 1, 36.91905643302016, 75, 35578,                                         35578, 50.99494934082031, 86.81827545166016
596, 2290.69729475677, 1, 23.743268358986825, 48, 35626,                                         35626, 47.66469192504883, 91.79438018798828
597, -2683.803382873535, 2, 31.006806679011788, 63, 35689,                                         35689, 46.88825607299805, 90.91758728027344
598, 2310.486275449395, 1, 24.593144068028778, 50, 35739,                                         35739, 48.03449249267578, 87.67333984375
599, -5257.194266319275, 2, 47.2084282169817, 96, 35835,                                         35835, 57.720947265625, 89.71563720703125
600, 2345.1725683808327, 1, 17.702679297013674, 36, 35871,                                         35871, 47.28409957885742, 91.61508178710938
601, 1912.8669640421867, 1, 40.438510865031276, 82, 35953,                                         35953, 52.033287048339844, 88.90045928955078
602, 2289.1538158655167, 1, 24.590627402008977, 50, 36003,                                         36003, 44.78477478027344, 86.7511978149414
603, -2715.6441090106964, 2, 17.330016605963465, 35, 36038,                                         36038, 45.51198196411133, 85.68729400634766
604, -2406.0636299848557, 2, 25.082233977038413, 51, 36089,                                         36089, 54.45130157470703, 89.5948257446289
605, 2366.5879950225353, 1, 21.241086948022712, 43, 36132,                                         36132, 51.8496208190918, 84.72904205322266
606, 1900.5711656752974, 1, 53.61208822304616, 109, 36241,                                         36241, 49.80936050415039, 88.59544372558594
607, -2614.8280112743378, 2, 14.77008626901079, 30, 36271,                                         36271, 46.99401092529297, 83.9307861328125
608, 2308.0473673045635, 1, 16.235832854988985, 33, 36304,                                         36304, 43.60817337036133, 89.70027923583984
609, 1936.9886685609818, 1, 31.510533086024225, 64, 36368,                                         36368, 49.58690643310547, 87.99519348144531
610, 2338.114491611719, 1, 19.20200811198447, 39, 36407,                                         36407, 52.52742385864258, 87.77203369140625
611, 2368.0664410591125, 1, 33.47177644603653, 68, 36475,                                         36475, 47.237918853759766, 87.17205810546875
612, -2938.167317032814, 2, 30.133798604016192, 61, 36536,                                         36536, 51.32073974609375, 84.51957702636719
613, 2228.2453587949276, 1, 30.513486261013895, 62, 36598,                                         36598, 51.277374267578125, 86.57554626464844
614, 2287.5152835836634, 1, 45.284103446058, 92, 36690,                                         36690, 53.7979736328125, 87.3995590209961
615, 2359.0282266438007, 1, 14.760877222986892, 30, 36720,                                         36720, 56.71195602416992, 83.96175384521484
616, 2366.0878595691174, 1, 31.974777002003975, 65, 36785,                                         36785, 49.846248626708984, 89.49894714355469
617, 2197.8980372473598, 1, 32.46796826203354, 66, 36851,                                         36851, 47.527671813964844, 88.32991027832031
618, 1998.1648032292724, 1, 18.71086401201319, 38, 36889,                                         36889, 57.23426055908203, 89.77192687988281
619, 1980.37294062227, 1, 36.40208776498912, 74, 36963,                                         36963, 59.84344482421875, 93.1793212890625
620, 2101.7298595309258, 1, 33.546631506993435, 68, 37031,                                         37031, 52.596012115478516, 88.42675018310547
621, 2276.3374964110553, 1, 38.5011732649873, 78, 37109,                                         37109, 47.45322036743164, 90.27932739257812
622, 1998.9058603048325, 1, 34.98539004503982, 71, 37180,                                         37180, 53.40788269042969, 90.87303924560547
623, -2416.5716952830553, 2, 40.870590319042094, 83, 37263,                                         37263, 51.23517990112305, 84.73878479003906
624, 2306.821186468005, 1, 19.69920450198697, 40, 37303,                                         37303, 46.471370697021484, 85.0400619506836
625, 2362.3886973261833, 1, 27.05815589800477, 55, 37358,                                         37358, 55.92132568359375, 88.11724090576172
626, 2403.1923007443547, 1, 15.275471347034909, 31, 37389,                                         37389, 49.29649353027344, 90.52417755126953
627, 2119.970344878733, 1, 54.11272986099357, 110, 37499,                                         37499, 51.13983154296875, 90.28553009033203
628, 2123.7986779809, 1, 14.878698343003634, 30, 37529,                                         37529, 46.68342208862305, 87.9128189086914
629, -4128.984571456909, 2, 50.173319510999136, 102, 37631,                                         37631, 52.41439437866211, 88.30010223388672
630, 2356.872138619423, 1, 14.80810028599808, 30, 37661,                                         37661, 48.73910903930664, 85.16397094726562
631, 2376.415413737297, 1, 22.647606400947552, 46, 37707,                                         37707, 52.168548583984375, 94.0207290649414
632, 2237.4185906611383, 1, 40.82164883700898, 83, 37790,                                         37790, 57.975196838378906, 90.21272277832031
633, 1138.048910588026, 1, 49.16459920699708, 100, 37890,                                         37890, 50.588592529296875, 86.26347351074219
634, 2359.7117931786925, 1, 23.201539406029042, 47, 37937,                                         37937, 45.46881103515625, 83.23726654052734
635, -2463.4922696352005, 2, 29.035165232024156, 59, 37996,                                         37996, 48.095584869384766, 86.93340301513672
636, 2366.174605935812, 1, 15.255845163017511, 31, 38027,                                         38027, 48.09682083129883, 87.64964294433594
637, -2668.440472006798, 2, 30.626154327997938, 62, 38089,                                         38089, 48.79802703857422, 83.55132293701172
638, -2483.7675058841705, 2, 14.758238814014476, 30, 38119,                                         38119, 48.83531951904297, 84.37431335449219
639, 2428.5783950854093, 1, 15.74193646805361, 32, 38151,                                         38151, 47.90937423706055, 88.78132629394531
640, 1414.6497586369514, 1, 24.6085948140244, 50, 38201,                                         38201, 45.557373046875, 90.32585144042969
641, 2357.354626902379, 1, 33.61173201102065, 68, 38269,                                         38269, 45.49479293823242, 84.73236083984375
642, -2959.8249940872192, 2, 14.762212451023515, 30, 38299,                                         38299, 49.49031066894531, 88.97700500488281
643, 835.8931955099106, 1, 59.0333837029757, 120, 38419,                                         38419, 48.307315826416016, 84.7828598022461
644, -2884.1386063098907, 2, 19.18551852903329, 39, 38458,                                         38458, 64.55167388916016, 89.46949005126953
645, 2430.4488843008876, 1, 19.696285326965153, 40, 38498,                                         38498, 55.93487548828125, 90.65415954589844
646, -2174.934510052204, 2, 17.2141502329614, 35, 38533,                                         38533, 50.1575813293457, 87.85720825195312
647, 2422.2112481445074, 1, 17.723177018982824, 36, 38569,                                         38569, 63.13758087158203, 85.52798461914062
648, 1345.4296390414238, 1, 49.20027192996349, 100, 38669,                                         38669, 57.06821823120117, 86.01573944091797
649, -2794.290854074061, 2, 35.03299232700374, 71, 38740,                                         38740, 58.8654899597168, 87.3398666381836
650, 2387.716816663742, 1, 16.24781280901516, 33, 38773,                                         38773, 48.50166320800781, 85.05889129638672
651, 2402.2972871661186, 1, 17.73065330600366, 36, 38809,                                         38809, 49.550933837890625, 89.178955078125
